polynomial,4
imagebased,3
bound,7
way,3
fiber-reinforced,4
hpfrcc,3
irradiation,3
bim,4
tbm,6
landing,4
pilot,3
trailing,4
edge,7
coronary,7
stenosis,3
aisi,8
formability,7
pulsating,6
abs,4
atoms,3
implantation,4
upper,6
pumped,4
selecting,3
best,3
sealing,3
seep/w,3
isotropic,8
stable,4
inequality,5
combining,3
laminated,14
outofplane,3
jitter,3
ann,5
finishing,6
abrasive,8
tool,7
landfill,6
kaolinite,7
fabric,9
disk,6
aspect,5
exchanger,18
diameter,5
sizedependent,3
fresh,4
thermosyphon,3
desalination,16
cbr,5
intermediate,6
vessels,5
vessel,5
fully,7
blasting,5
loose,8
amplification,3
babolsar,4
susceptibility,6
rebar,3
truss,7
arch,10
hydrogen,14
room,7
stratum,3
outlet,5
selective,6
components,6
work,8
grp,3
wrapping,6
stope,4
pillar,3
chromite,3
flac3d,4
honeycomb,7
facing,3
partially,5
fg,3
persian,8
gulf,8
gfrp,3
cavities,3
ratios,6
adiabatic,4
fins,5
conductive,3
opc,3
portland,4
osmosis,8
feed,4
golestan,4
near-fault,12
main,6
punching,6
piano,5
bipolar,6
nickel,3
alloys,9
other,3
highrise,5
eccentricity,6
lobe,3
journal,7
bearings,8
blades,3
infrared,3
annular,12
steels,4
progressive,11
action,3
coating,11
rheology,3
self-compacting,5
plasma,7
stratified,4
sloping,3
abutment,6
slot,5
erodible,5
flexure,4
samples,4
release,4
specimen,4
sbr,7
freeze-thaw,5
falling,7
gait,3
ankle,3
timeinvariant,3
estimators,3
rivers,5
pullout,13
bolt,10
grouted,3
subgrade,3
cationic,6
wear,10
therapy,3
binder,8
rejuvenator,3
neurofuzzy,7
inference,14
sulfuric,8
lubrication,4
thresholding,4
aquifer,11
articulated,3
wings,3
sink,14
middle,3
ensemble,6
driving,9
accidents,4
maps,3
capacitive,4
measuring,9
biomechanical,3
biomechanics,3
supercritical,10
curved,23
dense,4
feature,8
lumbar,4
chloride,16
barrier,8
experiments,6
respect,4
relation,4
viscous,17
step,9
propeller,5
submarine,3
curing,6
limiter,3
sag,4
apertures,3
communications,4
impinging,6
postbuckled,4
impulsive,6
maneuver,6
walled,6
type-2,3
additives,7
gasoline,3
additive,8
nanocomposites,4
titanium,13
hull,4
inflow,6
fracturing,5
thinwalled,5
heated,5
precast,7
financial,4
advection,3
causes,5
iii,4
sludge,6
plants,5
karaj,3
existing,5
piping,4
designing,10
clamping,5
fixture,3
cobalt,3
co,4
ceiling,4
office,3
condenser,4
how,3
piers,8
fluidstructure,5
drawing,10
segments,4
ion,15
capillary,4
spray,8
general,5
intrusion,8
drinking,3
kevlar,5
borehole,5
elevated,6
round,4
concave,4
pressures,4
phosphate,4
nitrate,10
electrocoagulation,4
rsm,3
exergoeconomic,3
trigeneration,4
reformer,4
dimethyl,3
ether,3
reforming,6
pressurized,3
undrained,7
lean,3
two-dimensional,3
cortical,3
timoshenko's,3
screen,3
harvester,5
corrugated,5
footing,11
geocell,3
indicators,5
airflow,4
plans,3
nailing,4
simulating,3
anfis,6
effluent,5
seat,3
helicopter,5
verification,3
raft,3
weather,5
research,4
atherosclerosis,4
fistula,4
anastomosis,3
membership,4
slurry,3
electrode,8
integer,7
knee,4
chevron,4
asymptotic,3
weak,3
cfd,6
blunt,3
hinge,5
die,10
times,5
helical,13
gear,7
underwater,4
drilled,6
injector,3
&,3
rest,4
"test""",3
heater,13
productivity,3
most,4
temperature-dependent,4
orthotropic,5
joule,3
electroosmotic,5
barite,3
quartz,7
rural,4
dry,4
technical,4
biogas,4
paths,4
solidification,4
rca,4
procedure,8
investigations,3
milling,14
nanoplate,3
subsurface,6
greenhouse,8
feeding,6
records,6
bluff,4
strips,4
rebars,3
problematic,3
silty,8
electrokinetic,4
graphite,9
peening,4
train,4
freight,3
charts,3
company,4
spraying,3
accumulative,7
severe,3
ida,8
ebf,3
dye,6
nanofiltration,3
nsm,4
catalytic,3
monolithic,3
cap,3
ceramic,4
hypercube,4
firstorder,3
nanobeam,3
proper,3
wheat,3
straw,5
rayleigh,4
fractal,5
bodies,3
sefidrood,3
"""",8
interactions,4
hinges,3
anova,3
photogrammetric,3
topological,3
crumb,8
nanosilica,6
trends,4
supporting,4
precision,4
forging,4
anchor,8
fine,4
oscillating,5
acceptance,3
batch,4
selfcompacting,5
pumice,4
nucleation,3
consideration,5
turbocharger,3
annual,4
companies,3
culture,3
breathing,4
bilinear,4
thermoelectric,5
conjugate,4
sound,11
duct,5
crash,4
repair,6
patch,4
applying,3
ebr,4
velocimetry,8
rod,4
electrochemical,6
sign,5
floor,4
cake,4
annulus,3
assisted,6
al2o3,3
zno,4
bonding,5
carbonation,4
concentric,5
preparation,3
equal,4
pressing,3
gamma,3
melting,6
bleed,3
crushing,3
melt,4
extrusion,6
biodegradation,3
tandem,4
sa,3
mazandaran,3
nano-silica,3
decision-making,3
wax,5
review,6
geographical,4
(gis),3
school,3
trips,3
blocks,3
feedforward,4
"strength""",3
intrusive,3
wick,3
cumulative,4
chart,3
footings,4
lower,7
softening,3
targets,6
methane,6
turning,7
caspian,6
significant,3
zonation,4
flac,4
perceptron,4
d2ehpa,3
bacteria,3
conveyance,3
bolts,3
logarithmic,3
nitrogen,3
rings,3
record,5
colloidal,4
california,3
reactors,3
subway,9
occupants,3
intense,4
mill,4
principal,5
pozzolanic,3
carrying,4
smoothed,7
instabilities,3
entrained,3
duration,5
interfacial,6
product,7
directivity,6
molding,6
face,5
far-fault,3
infilled,5
consisting,3
abrasion,5
chamber,9
elastomeric,7
winkler,3
bender,3
coiled,5
gravitational,4
pet,6
developed,3
rankine,9
geo,3
interdigitated,3
intersection,4
blank,3
isfahan,6
boring,3
elastoplastic,5
warping,3
groyne,3
brittleness,3
planar,4
whirling,4
tracer,3
tomography,11
pounding,3
leak,3
subsidence,4
piezometric,3
hemodynamic,4
kantorovich,3
pull,4
scaled,3
underfloor,3
reclaimed,6
(wma),3
stent,3
shearing,3
isogeometric,4
acrylonitrile,3
styrene,3
qazvin,6
zeolite,20
sdof,6
oxidation,3
pulsed,3
vertically,5
fibres,3
excavations,3
coaxial,5
epoxy,4
casting,4
suppression,4
nail,3
warp,4
knitted,4
fabrics,9
horizontally,5
percolation,3
precipitation,6
appropriate,3
coolant,3
tape,3
skimming,4
vane,3
member,3
spread,3
isolator,8
ice,4
desiccant,5
x-ray,3
compartment,6
flamelet,4
abad,6
cryogenic,5
uasb,3
"wastewater""",3
ribs,6
clipped,3
packed,3
sewer,3
noncircular,3
fibre,4
downward,3
lowcost,3
landslide,5
swept,3
ritz,3
successive,4
freezethaw,3
concentrator,3
inserts,3
caarc,3
hyporheic,3
modflow,3
unreinforced,3
grey,4
scrap,6
fluidized,4
truncated,4
"method""",4
nonpremixed,3
dust,5
non-premixed,3
wavy,3
mcdm,3
woven,4
cotton,3
yarns,3
films,4
molybdenum,3
breakwater,3
thermohydraulic,3
cast,4
iron,6
cablestayed,5
micropile,4
separate,3
void,3
momentresisting,4
collision,3
multilayered,3
auxetic,3
electromechanical,4
calculus,3
bottom,4
strains,3
lane,3
jointed,5
crude,4
msw,3
geosynthetic,4
vanes,3
beating,3
carbonepoxy,3
workability,4
polyurethane,3
nmr,3
latin,3
cladding,4
deposit,4
exchangers,3
hydrothermal,3
ti6al4v,4
cutoff,3
alkaline,5
silk,4
ct,4
features,6
epr,3
dryer,4
naca,3
overturning,4
inclusion,4
taftan,4
addition,4
traditional,3
nanogenerator,3
crystallization,3
reconstituted,4
catalyst,3
cable-stayed,3
meshfree,4
palm,3
draught,3
discomfort,4
stirling,3
hardened,3
installation,3
automated,4
mulch,3
accommodations,3
imitation,3
mdof,3
qom,3
humidifier,4
zones,3
smoke,4
success,5
agglomerate,3
eccentrically,3
flatbread,3
pulse-type,3
sampling,5
intermittent,3
remediation,3
hall,3
thread,3
liquefiable,5
felt,4
slenderness,3
zipper,4
porphyry,3
knowledge,3
mega,3
overruns,4
procurement,3
burnishing,3
"""؛",3
