پلاستیک,7
آستنیتی,3
آنومالی,3
laminated,9
outofplane,3
modal,6
base,12
obstacle,3
ann,3
chaos,4
landfill,3
component,6
kaolinite,3
fabric,6
tactile,8
disk,4
aspect,3
exchanger,5
sizedependent,3
super,5
part,6
diversion,3
حاصله,3
very,3
intermediate,3
vessels,3
difference,6
طریق,8
fully,5
blasting,4
loose,6
porosity,5
truss,3
arch,4
comfort,4
room,7
selective,4
extraction,8
components,6
fragility,6
curves,7
wrapping,3
ریسندگی,4
تر,3
روان,3
مورد,3
برش,4
اجزای,13
پاسخ,8
stope,3
اطمینان,6
honeycomb,4
نایجر,3
حد,7
پوسته,4
استوانه,8
انتشار,6
موج,4
جدار,3
متغیر,9
خودرو,4
قوی,3
اندرکنش,3
پی,8
ساخته,4
جنوب,3
expansion,7
film,7
partially,3
کار,7
تصفیه,4
پساب,7
مسیر,6
انعطاف,3
تابه,3
persian,5
gulf,5
ratios,5
fins,3
opc,3
جفت,3
گازی,3
الکتروشیمیایی,8
مبنای,14
بکارگیری,11
توام,4
یکنواخت,3
رتبه,3
patches,3
osmosis,4
golestan,3
تیر,4
main,4
punching,3
applied,5
piano,3
weir,4
bipolar,3
nickel,3
گرم,4
alloys,5
other,3
highrise,5
eccentricity,3
journal,4
bearings,5
annular,6
steels,4
progressive,5
plasma,3
cogeneration,3
samples,3
sbr,4
abrasive,3
falling,3
inertia,3
numbers,3
نیروهای,5
انسان,3
ردیابی,3
آنتن,5
سایش,3
ابزار,7
فرز,3
timeinvariant,3
برآورد,8
شدت,6
کارگاهی,3
biological,4
reservoirs,3
rivers,5
pullout,6
bolt,5
correlation,8
binder,3
neurofuzzy,7
inference,7
coating,5
sulfuric,4
probability,5
boundaries,4
aquifer,7
sink,8
supersonic,10
driving,3
separation,8
نمونه,7
فلوتاسیون,7
علل,4
هنگام,4
پلاسمای,4
میکروویو,3
رژیم,3
میکروسیلیس,3
پیوستگی,3
درون,3
نرخ,9
measuring,8
ساختمانهای,7
biomechanical,3
supercritical,5
dense,4
feature,3
chloride,7
فروشویی,3
زیستی,3
معدنی,7
کانسنگ,7
طلا,4
موته,3
barrier,3
experiments,5
respect,4
viscous,9
قوسی,5
curing,4
tool,5
cutting,6
work,5
sag,3
communications,4
دیوارهای,6
impinging,3
postbuckled,3
impulsive,4
maneuver,4
walled,4
additives,3
inflow,5
fracturing,3
supported,3
thinwalled,5
heated,4
precast,4
contaminant,5
منحنی,7
باربری,5
دارای,6
بحرانی,3
causes,4
پاره,3
مرحله,10
بازنمایی,3
محصولات,4
انباشته,4
اندیس,3
متاماریزم,3
آسفالتین,3
iii,4
plants,5
رادار,3
خنک,3
کن,3
outlet,3
existing,5
کانال,5
معکوس,4
piping,3
designing,9
nuclear,4
نیاز,3
crystal,6
co,3
office,3
تصادفی,6
پنبه,9
نوین,4
زنجیره,3
how,3
fluidstructure,5
ورق,8
مخروط,3
دهی,6
ion,6
spray,4
ensemble,3
susceptibility,3
intrusion,4
borehole,4
elevated,3
round,4
pressures,4
nitrate,5
trigeneration,3
reformer,3
undrained,3
نیرو,3
زیست,3
فسفات,6
مفصل,3
پا,3
تولیدی,6
ابتکاری,5
کامپوزیتی,3
تسطیح,3
شمع,3
شعله,3
distributions,4
harvester,3
footing,5
diffuser,4
indicators,4
trapezoidal,6
curved,12
simulating,3
anfis,3
effluent,3
helicopter,3
height,4
حرارت,10
موارد,3
توده,5
واکنش,7
راکتور,4
نیمه,6
مطالعات,7
رابطه,3
منطقه,11
integer,3
عرض,3
drawing,3
cone,3
predictive,3
conical,9
helical,5
exergy,10
راکتیو,4
fume,4
drilled,3
rest,4
پانل,3
هانی,4
کمب,3
برخورد,3
پرتابه,3
heater,7
industrial,5
sets,3
electroosmotic,3
quartz,5
dry,3
paths,4
rca,3
procedure,7
sediment,8
نوسان,4
توان,9
چندگانه,3
investigations,3
هدایت,4
گسترش,3
ساختاری,5
کانی,5
طیف,5
صوت,5
milling,7
die,4
subsurface,5
فضایی,3
greenhouse,4
نیروگاه,3
اطراف,3
اغتشاشات,5
reforming,4
records,4
strips,3
rebars,3
wear,4
graphite,7
explosion,3
company,3
spraying,3
accumulative,4
vessel,3
oblique,4
dye,3
curvature,6
guidance,4
law,5
نانو,7
اکسید,4
ترافیک,3
سلولی,3
کارا,3
سوزش,3
پروب,3
firstorder,3
aqueous,4
tuned,6
bodies,3
کوانتومی,4
میکرواستریپ,3
هزینه,8
crumb,4
machining,8
trends,3
silty,5
piers,6
bound,3
gear,3
precision,3
پلاسمایی,3
selfcompacting,5
consideration,5
companies,3
وابسته,3
sound,5
repair,4
applying,3
معیارهای,3
مسائل,6
rod,3
electrochemical,5
ناحیه,3
مولفه,3
لغزشی,3
جوش,3
مجموعه,4
مراحل,3
تطبیق,3
clayey,7
آرمه,3
floor,3
shallow,3
semi,5
assisted,3
zno,3
bonding,3
bubble,4
gusset,3
adhesive,3
titanium,7
melting,3
extrusion,4
ابر,3
پتانسیل,3
حاصل,6
تحریک,4
کاشت,3
rigidity,3
topsis,4
wax,5
review,5
laminar,4
feedforward,3
nanosilica,3
anchor,4
airflow,3
روند,3
fractal,3
پاشش,3
cumulative,3
footings,3
lower,5
processing,7
targets,4
no,4
methane,5
diameter,3
turning,5
step,4
توالی,4
بزرگ,4
caspian,3
degree,3
bolts,3
nitrogen,3
نشکن,3
پوست,3
reactors,3
جدول,3
subway,6
سیار,3
occupants,3
intense,3
پروپیلن,4
پلیمر,3
carrying,3
smoothed,3
instabilities,3
additive,5
most,3
duration,3
desalination,9
ارایه,3
نمایی,3
صف,3
زبری,3
face,3
infilled,3
consisting,3
chamber,3
elastomeric,3
infill,4
فولادهای,3
coiled,3
graph,3
product,3
health,4
pet,5
developed,3
rankine,3
classical,3
سیالات,5
interfacial,4
isfahan,5
solvent,4
perforated,5
elastoplastic,3
protective,3
transition,3
مد,3
موجک,4
نویز,4
markov,3
planar,4
tomography,6
cationic,3
products,3
sedimentation,3
منیزیم,3
گرادیان,5
خنثی,3
آزمون,3
مرکب,4
گاه,3
خبره,4
reclaimed,3
qazvin,3
zeolite,9
sdof,3
hydrogen,8
sinusoidal,3
vertically,3
excavations,3
coaxial,3
عیب,3
rotation,3
casting,3
threshold,3
suppression,3
کارگاه,3
آلاینده,3
warp,4
knitted,4
fabrics,9
coastal,3
horizontally,3
appropriate,3
skimming,3
جوشی,3
roller,4
compacted,4
حرکات,4
ماوراء,3
حذف,4
desiccant,3
compartment,3
abad,4
ribs,3
history,4
درزه,3
lowcost,3
freezethaw,3
امپدانس,3
محافظتی,3
اولیه,6
هدفه,4
موجودی,4
حین,4
کربن,4
مشترک,3
scrap,3
truncated,3
nonpremixed,3
dust,3
شیشه,3
گل,3
گهر,3
کانه,3
ارتعاش,3
woven,4
cotton,3
yarns,3
films,3
molybdenum,3
سرب,4
iron,3
cablestayed,5
specimen,3
مذاب,5
آسیای,3
خودشکن,3
میز,3
ژئوشیمیایی,9
امتداد,3
لبه,3
کارایی,6
momentresisting,4
light,3
multilayered,3
least,3
squares,3
bottom,3
jointed,3
carbonepoxy,3
workability,4
aggregate,3
شرکت,3
تخلخل,4
abrasion,3
nmr,3
exchangers,3
ti6al4v,4
pozzolan,3
silk,3
ناشی,3
سونگون,3
inclusion,3
electrode,4
addition,3
پورفیری,5
abs,3
percentage,3
محاسباتی,4
precipitation,3
sustainable,4
features,4
انعکاسی,3
شناسی,3
انفجار,3
vision,4
شمال,4
غرب,4
کرنش,3
کانسار,4
طلای,5
liquefiable,4
صلب,4
بوکسیت,3
غلظت,4
اپوکسی,3
زایی,3
رنگدانه,3
چرخانه,3
خردایش,5
felt,4
porphyry,3
deposit,3
کیفی,4
غوطه,3
بعد,3
اکریلیک,3
سیانید,3
شرط,3
فینسلر,4
حباب,3
گلوکز,3
جزئی,3
کاتالیست,4
